subject,subject_label,relation,object,object_label,sentence,source_url,subject_norm,object_norm,subject_external,object_external,subject_qid,object_qid,subject_is_wikidata,object_is_wikidata,alignment_status
School of Architecture + Planning,ORG,group,Georgia Tech,ORG,Other notable groups in this area are the Design and Computation[3] group at Massachusetts Institute of Technology's School of Architecture + Planning and the Computational Design[4] group at Georgia Tech.,https://en.wikipedia.org/wiki/Computational_design,school of architecture + planning,georgia tech,,http://www.wikidata.org/entity/Q864855,,Q864855,False,True,not_fully_aligned
Schubert,PERSON,detection,Encyclopedia of Database Systems,ORG,"Zimek, Arthur; Schubert, Erich (2017), ""Outlier Detection"", Encyclopedia of Database Systems, Springer New York, pp. 1–5, doi:10.1007/978-1-4899-7993-3_80719-1, ISBN 978-1-4899-7993-3
- ^",https://en.wikipedia.org/wiki/Machine_learning,schubert,encyclopedia of database systems,http://www.wikidata.org/entity/Q1557438,http://www.wikidata.org/entity/Q63033999,Q1557438,Q63033999,True,True,both_aligned_to_wikidata
Science in Finance Ltd,ORG,create,UK,GPE,"In 1998, Andrew Edmonds of Science in Finance Ltd in the UK created a system called ThinkBase that offered fuzzy-logic based reasoning in a graphical context.[8]",https://en.wikipedia.org/wiki/Knowledge_graph,science in finance ltd,uk,,,,,False,False,not_fully_aligned
Seoul,GPE,shape,Milan,GPE,Shaping the sharing city: An exploratory study on Seoul and Milan.,https://en.wikipedia.org/wiki/Smart_city,seoul,milan,http://www.wikidata.org/entity/Q8684,http://www.wikidata.org/entity/Q1076681,Q8684,Q1076681,True,True,both_aligned_to_wikidata
September 2016,DATE,begin,the Ministry of Infrastructure and Construction,ORG,"In September 2016, the Ministry of Infrastructure and Construction began a series of expert meetings concerning the application of BIM methodologies in the construction industry.[93]
Portugal
[edit]Created in 2015 to promote the adoption of BIM in Portugal and its normalisation, the Technical Committee for BIM Standardisation, CT197-BIM, has created the first strategic document for construction 4.0 in Portugal, aiming to align the country's industry around a common vision, integrated and more ambitious than a simple technology change.[94]
Russia
[edit]The Russian government has approved a list of the regulations that provide the creation of a legal framework for the use of information modeling of buildings in construction and encourages the use of BIM in government projects.[95]",https://en.wikipedia.org/wiki/Building_information_modeling,september 2016,the ministry of infrastructure and construction,http://www.wikidata.org/entity/Q19249552,,Q19249552,,True,False,not_fully_aligned
Serbia,GPE,announce,Belgrade,GPE,"In 2018, Serbia announced a Safe City project for Belgrade in conjunction with Huawei, using one thousand cameras with advanced facial recognition and license plate recognition capabilities.[148]:",https://en.wikipedia.org/wiki/Smart_city,serbia,belgrade,http://www.wikidata.org/entity/Q403,http://www.wikidata.org/entity/Q3711,Q403,Q3711,True,True,both_aligned_to_wikidata
Serbia,GPE,announce,Huawei,ORG,"In 2018, Serbia announced a Safe City project for Belgrade in conjunction with Huawei, using one thousand cameras with advanced facial recognition and license plate recognition capabilities.[148]:",https://en.wikipedia.org/wiki/Smart_city,serbia,huawei,http://www.wikidata.org/entity/Q403,http://www.wikidata.org/entity/Q160120,Q403,Q160120,True,True,both_aligned_to_wikidata
Shao,PERSON,see,Feng,PERSON,"See also
[edit]References
[edit]- ^ a b Shao, Feng; Shen, Zheng (January 9, 2022).",https://en.wikipedia.org/wiki/Neural_network,shao,feng,http://www.wikidata.org/entity/Q1680909,http://www.wikidata.org/entity/Q62383161,Q1680909,Q62383161,True,True,both_aligned_to_wikidata
Shao,PERSON,see,"January 9, 2022",DATE,"See also
[edit]References
[edit]- ^ a b Shao, Feng; Shen, Zheng (January 9, 2022).",https://en.wikipedia.org/wiki/Neural_network,shao,"january 9, 2022",http://www.wikidata.org/entity/Q1680909,http://www.wikidata.org/entity/Q69306299,Q1680909,Q69306299,True,True,both_aligned_to_wikidata
Shao,PERSON,see,Shen,PERSON,"See also
[edit]References
[edit]- ^ a b Shao, Feng; Shen, Zheng (January 9, 2022).",https://en.wikipedia.org/wiki/Neural_network,shao,shen,http://www.wikidata.org/entity/Q1680909,,Q1680909,,True,False,not_fully_aligned
Shao,PERSON,see,Zheng,PERSON,"See also
[edit]References
[edit]- ^ a b Shao, Feng; Shen, Zheng (January 9, 2022).",https://en.wikipedia.org/wiki/Neural_network,shao,zheng,http://www.wikidata.org/entity/Q1680909,,Q1680909,,True,False,not_fully_aligned
Shapiro,PERSON,archive,21 August 2021,DATE,"^ Shapiro, Ehud Y. Inductive inference of theories from facts Archived 21 August 2021 at the Wayback Machine, Research Report 192, Yale University, Department of Computer Science, 1981.",https://en.wikipedia.org/wiki/Machine_learning,shapiro,21 august 2021,http://www.wikidata.org/entity/Q21448747,,Q21448747,,True,False,not_fully_aligned
Shapiro,PERSON,build,1981,DATE,Shapiro built their first implementation (Model Inference System) in 1981: a Prolog program that inductively inferred logic programs from positive and negative examples.[83],https://en.wikipedia.org/wiki/Machine_learning,shapiro,1981,http://www.wikidata.org/entity/Q21448747,,Q21448747,,True,False,not_fully_aligned
Shen,PERSON,see,"January 9, 2022",DATE,"See also
[edit]References
[edit]- ^ a b Shao, Feng; Shen, Zheng (January 9, 2022).",https://en.wikipedia.org/wiki/Neural_network,shen,"january 9, 2022",,http://www.wikidata.org/entity/Q69306299,,Q69306299,False,True,not_fully_aligned
Shen,PERSON,see,Zheng,PERSON,"See also
[edit]References
[edit]- ^ a b Shao, Feng; Shen, Zheng (January 9, 2022).",https://en.wikipedia.org/wiki/Neural_network,shen,zheng,,,,,False,False,not_fully_aligned
Shubin,PERSON,archive,14 April 2019,DATE,"- ^ Shubin, Nikolai (2015) Possibilities of BIM in Russia Archived 14 April 2019 at the Wayback Machine.",https://en.wikipedia.org/wiki/Building_information_modeling,shubin,14 april 2019,http://www.wikidata.org/entity/Q21450387,,Q21450387,,True,False,not_fully_aligned
Shubin,PERSON,possibility,Russia,GPE,"- ^ Shubin, Nikolai (2015) Possibilities of BIM in Russia Archived 14 April 2019 at the Wayback Machine.",https://en.wikipedia.org/wiki/Building_information_modeling,shubin,russia,http://www.wikidata.org/entity/Q21450387,http://www.wikidata.org/entity/Q159,Q21450387,Q159,True,True,both_aligned_to_wikidata
Sidewalk Labs,ORG,showcase,Singapore,GPE,"Notable projects like Sidewalk Labs in Toronto and Singapore’s Smart Nation Initiative showcase AI’s role in creating resilient, smart cities that efficiently manage resources and adapt to future challenges like climate change.",https://parametric-architecture.com/ai-in-architecture/,sidewalk labs,singapore,http://www.wikidata.org/entity/Q24192719,http://www.wikidata.org/entity/Q334,Q24192719,Q334,True,True,both_aligned_to_wikidata
Sidewalk Labs,ORG,showcase,Smart Nation Initiative,ORG,"Notable projects like Sidewalk Labs in Toronto and Singapore’s Smart Nation Initiative showcase AI’s role in creating resilient, smart cities that efficiently manage resources and adapt to future challenges like climate change.",https://parametric-architecture.com/ai-in-architecture/,sidewalk labs,smart nation initiative,http://www.wikidata.org/entity/Q24192719,,Q24192719,,True,False,not_fully_aligned
Sidewalk Labs,ORG,showcase,Toronto,GPE,"Notable projects like Sidewalk Labs in Toronto and Singapore’s Smart Nation Initiative showcase AI’s role in creating resilient, smart cities that efficiently manage resources and adapt to future challenges like climate change.",https://parametric-architecture.com/ai-in-architecture/,sidewalk labs,toronto,http://www.wikidata.org/entity/Q24192719,,Q24192719,,True,False,not_fully_aligned
Siemens,ORG,platform,Honeywell,ORG,"For instance, Siemens’ Navigator platform and Honeywell’s Forge use AI-driven insights to monitor performance and optimize efficiency.",https://parametric-architecture.com/ai-in-architecture/,siemens,honeywell,http://www.wikidata.org/entity/Q81230,http://www.wikidata.org/entity/Q37147733,Q81230,Q37147733,True,True,both_aligned_to_wikidata
Siemens,ORG,retrieve,2004,DATE,"Retrieved from www-03.ibm.com[dead link]
- ^ Siemens. (2004).",https://en.wikipedia.org/wiki/Smart_city,siemens,2004,http://www.wikidata.org/entity/Q81230,,Q81230,,True,False,not_fully_aligned
Siemens PLM Software,ORG,dominate,PTC,ORG,"Most applications support solid modeling with boundary representation (B-Rep) and NURBS geometry, and enable the same to be published in a variety of formats.[citation needed]
Based on market statistics, commercial software from Autodesk, Dassault Systèmes, Siemens PLM Software, and PTC dominate the CAD industry.[13][14",https://en.wikipedia.org/wiki/Computer-aided_design,siemens plm software,ptc,,,,,False,False,not_fully_aligned
Singapore,GPE,experience,the National Computer Board,ORG,"Some of the earliest interventions in urban planning include the use of computational statistical analysis by the Community Analysis Bureau in Los Angeles in the late 1960s[50] and the establishment by Singapore of the National Computer Board in 1981.[51]
The smart city concept experienced a major surge around 2005.",https://en.wikipedia.org/wiki/Smart_city,singapore,the national computer board,http://www.wikidata.org/entity/Q334,,Q334,,True,False,not_fully_aligned
Singapore,GPE,forecast,New York City,GPE,"^ ""IDC Forecasts Smart Cities Spending to Reach $158 Billion in 2022, with Singapore, Tokyo, and New York City Among Top Spenders"".",https://en.wikipedia.org/wiki/Smart_city,singapore,new york city,http://www.wikidata.org/entity/Q334,http://www.wikidata.org/entity/Q60,Q334,Q60,True,True,both_aligned_to_wikidata
Singapore,GPE,forecast,Tokyo,GPE,"^ ""IDC Forecasts Smart Cities Spending to Reach $158 Billion in 2022, with Singapore, Tokyo, and New York City Among Top Spenders"".",https://en.wikipedia.org/wiki/Smart_city,singapore,tokyo,http://www.wikidata.org/entity/Q334,,Q334,,True,False,not_fully_aligned
Singapore,GPE,showcase,Smart Nation Initiative,ORG,"Notable projects like Sidewalk Labs in Toronto and Singapore’s Smart Nation Initiative showcase AI’s role in creating resilient, smart cities that efficiently manage resources and adapt to future challenges like climate change.",https://parametric-architecture.com/ai-in-architecture/,singapore,smart nation initiative,http://www.wikidata.org/entity/Q334,,Q334,,True,False,not_fully_aligned
Skywalker,PERSON,turn off,1977,DATE,"This was followed by the ""targeting computer"" that young Skywalker turns off in the 1977 film Star Wars.",https://en.wikipedia.org/wiki/Simulation,skywalker,1977,http://www.wikidata.org/entity/Q20088958,,Q20088958,,True,False,not_fully_aligned
Slovakia,GPE,establish,BIMaS,ORG,"Slovakia
[edit]The BIM Association of Slovakia, ""BIMaS"", was established in January 2013 as the first Slovak professional organisation focused on BIM.",https://en.wikipedia.org/wiki/Building_information_modeling,slovakia,bimas,http://www.wikidata.org/entity/Q214,http://www.wikidata.org/entity/Q10429684,Q214,Q10429684,True,True,both_aligned_to_wikidata
Slovakia,GPE,establish,January 2013,DATE,"Slovakia
[edit]The BIM Association of Slovakia, ""BIMaS"", was established in January 2013 as the first Slovak professional organisation focused on BIM.",https://en.wikipedia.org/wiki/Building_information_modeling,slovakia,january 2013,http://www.wikidata.org/entity/Q214,http://www.wikidata.org/entity/Q1206823,Q214,Q1206823,True,True,both_aligned_to_wikidata
Sokolowski,PERSON,design,2009,DATE,"^ In the words of the Simulation article Archived 10 December 2017 at the Wayback Machine in Encyclopedia of Computer Science, ""designing a model of a real or imagined system and conducting experiments with that model"".
- ^ Sokolowski, J.A.; Banks, C.M. (2009).",https://en.wikipedia.org/wiki/Simulation,sokolowski,2009,http://www.wikidata.org/entity/Q37553056,,Q37553056,,True,False,not_fully_aligned
Sokolowski,PERSON,design,Banks,PERSON,"^ In the words of the Simulation article Archived 10 December 2017 at the Wayback Machine in Encyclopedia of Computer Science, ""designing a model of a real or imagined system and conducting experiments with that model"".
- ^ Sokolowski, J.A.; Banks, C.M. (2009).",https://en.wikipedia.org/wiki/Simulation,sokolowski,banks,http://www.wikidata.org/entity/Q37553056,http://www.wikidata.org/entity/Q806825,Q37553056,Q806825,True,True,both_aligned_to_wikidata
Solomonoff,PERSON,archive,26 April 2011,DATE,"- Solomonoff, Ray, (1956) An Inductive Inference Machine Archived 26 April 2011 at the Wayback Machine A privately circulated report from the 1956 Dartmouth Summer Research Conference on AI.",https://en.wikipedia.org/wiki/Machine_learning,solomonoff,26 april 2011,http://www.wikidata.org/entity/Q74351358,,Q74351358,,True,False,not_fully_aligned
Soramäki,PERSON,economize,Reserve Bank of New York Economic Policy Review,ORG,"^ Johnson, K.; McAndrews, J.; Soramäki, K. 'Economizing on Liquidity with Deferred Settlement Mechanisms' (Reserve Bank of New York Economic Policy Review, December 2004)
- ^ H. Leinonen (ed.): Simulation analyses and stress testing of payment networks (Bank of Finland Studies E:42/2009)",https://en.wikipedia.org/wiki/Simulation,soramäki,reserve bank of new york economic policy review,http://www.wikidata.org/entity/Q104669312,,Q104669312,,True,False,not_fully_aligned
South,PERSON,fade,1697,DATE,"— Francis Bacon, Of Simulation and Dissimulation, 1597
...for Distinction Sake, a Deceiving by Words, is commonly called a Lye, and a Deceiving by Actions, Gestures, or Behavior, is called Simulation...
— Robert South, South, 1697, p.525
However, the connection between simulation and dissembling later faded out and is now only of linguistic interest.[116]
See also
[edit]-",https://en.wikipedia.org/wiki/Simulation,south,1697,http://www.wikidata.org/entity/Q667,,Q667,,True,False,not_fully_aligned
South Africa,GPE,establish,May 2015,DATE,"South Africa
[edit]The South African BIM Institute, established in May 2015, aims to enable technical experts to discuss digital construction solutions that can be adopted by professionals working within the construction sector.",https://en.wikipedia.org/wiki/Building_information_modeling,south africa,may 2015,http://www.wikidata.org/entity/Q258,http://www.wikidata.org/entity/Q16726271,Q258,Q16726271,True,True,both_aligned_to_wikidata
South Korea,GPE,exist,the 1990s,DATE,[edit]Small BIM-related seminars and independent BIM effort existed in South Korea even in the 1990s.,https://en.wikipedia.org/wiki/Building_information_modeling,south korea,the 1990s,http://www.wikidata.org/entity/Q884,,Q884,,True,False,not_fully_aligned
Spain,GPE,establish,ITeC,ORG,"Following a February 2015 BIM summit in Barcelona, professionals in Spain established a BIM commission (ITeC) to drive the adoption of BIM in Catalonia.[98",https://en.wikipedia.org/wiki/Building_information_modeling,spain,itec,http://www.wikidata.org/entity/Q29,,Q29,,True,False,not_fully_aligned
Spain,GPE,launch,2018,DATE,"""Spain launches BIM strategy with pencilled-in 2018 mandate"".",https://en.wikipedia.org/wiki/Building_information_modeling,spain,2018,http://www.wikidata.org/entity/Q29,,Q29,,True,False,not_fully_aligned
Spain,GPE,launch,BIM,ORG,"""Spain launches BIM strategy with pencilled-in 2018 mandate"".",https://en.wikipedia.org/wiki/Building_information_modeling,spain,bim,http://www.wikidata.org/entity/Q29,,Q29,,True,False,not_fully_aligned
Spain,GPE,launch,Ministry of Infrastructure,ORG,"[edit]A July 2015 meeting at Spain's Ministry of Infrastructure [Ministerio de Fomento] launched the country's national BIM strategy, making BIM a mandatory requirement on public sector projects with a possible starting date of 2018.[97]",https://en.wikipedia.org/wiki/Building_information_modeling,spain,ministry of infrastructure,http://www.wikidata.org/entity/Q29,,Q29,,True,False,not_fully_aligned
Steel Construction Institute,ORG,develop,the late 1990s,DATE,"It was developed by the University of Leeds and the UK's Steel Construction Institute in the late 1990s, with inputs from Georgia Tech, and was approved by the American Institute of Steel Construction as its data exchange format for structural steel in 2000.[23]",https://en.wikipedia.org/wiki/Building_information_modeling,steel construction institute,the late 1990s,http://www.wikidata.org/entity/Q30252808,,Q30252808,,True,False,not_fully_aligned
Steel Construction Institute,ORG,late 1990 input,Georgia Tech,ORG,"It was developed by the University of Leeds and the UK's Steel Construction Institute in the late 1990s, with inputs from Georgia Tech, and was approved by the American Institute of Steel Construction as its data exchange format for structural steel in 2000.[23]",https://en.wikipedia.org/wiki/Building_information_modeling,steel construction institute,georgia tech,http://www.wikidata.org/entity/Q30252808,http://www.wikidata.org/entity/Q864855,Q30252808,Q864855,True,True,both_aligned_to_wikidata
SteelVis,ORG,viewer,NIST,ORG,"- ^ ""SteelVis (aka CIS/2 Viewer)"". NIST.",https://en.wikipedia.org/wiki/Building_information_modeling,steelvis,nist,,,,,False,False,not_fully_aligned
Stockholm,GPE,see,Hong Kong,GPE,These are seen in the Kista Science City in Stockholm and the Cyberport Zone in Hong Kong.,https://en.wikipedia.org/wiki/Smart_city,stockholm,hong kong,http://www.wikidata.org/entity/Q1754,http://www.wikidata.org/entity/Q8646,Q1754,Q8646,True,True,both_aligned_to_wikidata
Stockholm,GPE,see,the Cyberport Zone,GPE,These are seen in the Kista Science City in Stockholm and the Cyberport Zone in Hong Kong.,https://en.wikipedia.org/wiki/Smart_city,stockholm,the cyberport zone,http://www.wikidata.org/entity/Q1754,,Q1754,,True,False,not_fully_aligned
Switzerland,GPE,raise,2009,DATE,"Switzerland
[edit]Since 2009 through the initiative of buildingSmart Switzerland, then 2013, BIM awareness among a broader community of engineers and architects was raised due to the open competition for Basel's Felix Platter Hospital[99] where a BIM coordinator was sought.",https://en.wikipedia.org/wiki/Building_information_modeling,switzerland,2009,http://www.wikidata.org/entity/Q39,,Q39,,True,False,not_fully_aligned
Switzerland,GPE,raise,2013,DATE,"Switzerland
[edit]Since 2009 through the initiative of buildingSmart Switzerland, then 2013, BIM awareness among a broader community of engineers and architects was raised due to the open competition for Basel's Felix Platter Hospital[99] where a BIM coordinator was sought.",https://en.wikipedia.org/wiki/Building_information_modeling,switzerland,2013,http://www.wikidata.org/entity/Q39,,Q39,,True,False,not_fully_aligned
Switzerland,GPE,through initiative,2013,DATE,"Switzerland
[edit]Since 2009 through the initiative of buildingSmart Switzerland, then 2013, BIM awareness among a broader community of engineers and architects was raised due to the open competition for Basel's Felix Platter Hospital[99] where a BIM coordinator was sought.",https://en.wikipedia.org/wiki/Building_information_modeling,switzerland,2013,http://www.wikidata.org/entity/Q39,,Q39,,True,False,not_fully_aligned
Sydney Australia,GPE,page,Yu-Tung Liu,PERSON,"- ^ a b c d Daniela Bertol, David Foell Designing digital space page 57
- ^ a b c A. Ali, C. A. Brebbia Digital architecture and construction Abstract by S. Hatzellis, University of Technology, Sydney Australia page 51, 54
- ^ Yu-Tung Liu The Philosophy of Digital Architecture: The FEIDAD Award Architettura
- ^ Jones, Quentin; Rafaeli, Sheizaf (2010).",https://en.wikipedia.org/wiki/Digital_architecture,sydney australia,yu tung liu,http://www.wikidata.org/entity/Q3845253,,Q3845253,,True,False,not_fully_aligned
Taipei,GPE,showcase,Taiwan,GPE,"The annual Smart City Summit & Expo in Taipei has become a major platform for showcasing Taiwan's innovations and fostering international collaboration.[168][169]
Implementation
[edit]The most common characteristics of a ""smart city"" are networked infrastructure; emphasis on business-led urban development; social inclusion of various resident groups; and an emphasis on the environment.[25][29]
Partnerships
[edit]Smart city initiatives require collaboration and involvement from government agencies, businesses, community organizations, academia, and citizens.",https://en.wikipedia.org/wiki/Smart_city,taipei,taiwan,http://www.wikidata.org/entity/Q1867,http://www.wikidata.org/entity/Q22502,Q1867,Q22502,True,True,both_aligned_to_wikidata
"Taoyuan,[165",GPE,partner,Tainan[166,GPE,"The program partners with local governments and private companies to deploy pilot projects in areas including healthcare, transportation, public safety, environmental monitoring, and education.[163]
Taipei,[164] Taoyuan,[165] and Tainan[166] have emerged as leading smart cities, implementing solutions such as AI-assisted traffic management, smart street lighting, and real-time air quality sensors.",https://en.wikipedia.org/wiki/Smart_city,"taoyuan,[165",tainan[166,,,,,False,False,not_fully_aligned
Tencent,ORG,clash,China,GPE,"- ^ a b ""Baidu, Alibaba, Tencent Clash To Lead China's Tech Future While A New 'B' Arises"".",https://en.wikipedia.org/wiki/Smart_city,tencent,china,http://www.wikidata.org/entity/Q860580,http://www.wikidata.org/entity/Q148,Q860580,Q148,True,True,both_aligned_to_wikidata
Tencent,ORG,launch,Tencent Doctorwork,ORG,"Tencent launched medical technology,[149] such as WeChat Intelligent Healthcare, Tencent Doctorwork, and AI Medical Innovation System (AIMIS).[150]",https://en.wikipedia.org/wiki/Smart_city,tencent,tencent doctorwork,http://www.wikidata.org/entity/Q860580,,Q860580,,True,False,not_fully_aligned
Tencent,ORG,launch,WeChat Intelligent Healthcare,ORG,"Tencent launched medical technology,[149] such as WeChat Intelligent Healthcare, Tencent Doctorwork, and AI Medical Innovation System (AIMIS).[150]",https://en.wikipedia.org/wiki/Smart_city,tencent,wechat intelligent healthcare,http://www.wikidata.org/entity/Q860580,,Q860580,,True,False,not_fully_aligned
Tencent,ORG,shape,China,GPE,"- ^ ""How Tencent's medical ecosystem is shaping the future of China's healthcare"".",https://en.wikipedia.org/wiki/Smart_city,tencent,china,http://www.wikidata.org/entity/Q860580,http://www.wikidata.org/entity/Q148,Q860580,Q148,True,True,both_aligned_to_wikidata
The BCA Academy,ORG,train,Japan,GPE,"The BCA Academy is training students in BIM.[71]
Japan",https://en.wikipedia.org/wiki/Building_information_modeling,the bca academy,japan,,http://www.wikidata.org/entity/Q17,,Q17,False,True,not_fully_aligned
The European Commission,ORG,establish,2012,DATE,"The European Commission in 2012 established the Smart Cities Marketplace, a centralized hub for urban initiatives in the European Union.[57]",https://en.wikipedia.org/wiki/Smart_city,the european commission,2012,http://www.wikidata.org/entity/Q99921735,,Q99921735,,True,False,not_fully_aligned
The European Commission,ORG,establish,the Smart Cities Marketplace,ORG,"The European Commission in 2012 established the Smart Cities Marketplace, a centralized hub for urban initiatives in the European Union.[57]",https://en.wikipedia.org/wiki/Smart_city,the european commission,the smart cities marketplace,http://www.wikidata.org/entity/Q99921735,,Q99921735,,True,False,not_fully_aligned
The First Year,DATE,describe,China,GPE,"Therefore, the year 2011 was described as ""The First Year of China's BIM"".[60",https://en.wikipedia.org/wiki/Building_information_modeling,the first year,china,http://www.wikidata.org/entity/Q54121449,http://www.wikidata.org/entity/Q148,Q54121449,Q148,True,True,both_aligned_to_wikidata
The MIT Press,ORG,reprint,1991,DATE,"Reprinted in J.-L. Lassez, G. Plotkin (Eds.), Computational Logic, The MIT Press, Cambridge, MA, 1991, pp. 199–254.
- ^",https://en.wikipedia.org/wiki/Machine_learning,the mit press,1991,,,,,False,False,not_fully_aligned
The MIT Press,ORG,reprint,Cambridge,GPE,"Reprinted in J.-L. Lassez, G. Plotkin (Eds.), Computational Logic, The MIT Press, Cambridge, MA, 1991, pp. 199–254.
- ^",https://en.wikipedia.org/wiki/Machine_learning,the mit press,cambridge,,http://www.wikidata.org/entity/Q49111,,Q49111,False,True,not_fully_aligned
The MIT Press,ORG,reprint,MA,GPE,"Reprinted in J.-L. Lassez, G. Plotkin (Eds.), Computational Logic, The MIT Press, Cambridge, MA, 1991, pp. 199–254.
- ^",https://en.wikipedia.org/wiki/Machine_learning,the mit press,ma,,,,,False,False,not_fully_aligned
The Ministry of Science and Technology,ORG,announce,MOST,ORG,"The Ministry of Science and Technology (MOST) clearly announced BIM technology as a national key research and application project in ""12th Five-Year"" Science and Technology Development Planning.",https://en.wikipedia.org/wiki/Building_information_modeling,the ministry of science and technology,most,,http://www.wikidata.org/entity/Q146363,,Q146363,False,True,not_fully_aligned
The Netherlands,GPE,say,UK,GPE,"Speaking in April 2016, he said digital design and construction must become standard for construction projects in Germany, with Germany two to three years behind The Netherlands and the UK in aspects of implementing BIM.[84]",https://en.wikipedia.org/wiki/Building_information_modeling,the netherlands,uk,,,,,False,False,not_fully_aligned
The Sun,ORG,archive,Nigeria,GPE,"Archived 2019-12-05 at the Wayback Machine"" (28 November 2019) The Sun, Nigeria.",https://en.wikipedia.org/wiki/Building_information_modeling,the sun,nigeria,,http://www.wikidata.org/entity/Q1033,,Q1033,False,True,not_fully_aligned
The University of Sydney,ORG,offer,the University of New South Wales,ORG,The University of Sydney offers a Bachelor of Design Computing ([1]) and the University of New South Wales also in Sydney a Bachelor of Computational Design ([2]).,https://en.wikipedia.org/wiki/Computational_design,the university of sydney,the university of new south wales,,,,,False,False,not_fully_aligned
The Wall Street Journal,ORG,note,2008,DATE,"In 2010, an article in The Wall Street Journal noted the use of machine learning by Rebellion Research to predict the 2008 financial crisis.[107",https://en.wikipedia.org/wiki/Machine_learning,the wall street journal,2008,,,,,False,False,not_fully_aligned
The Wall Street Journal,ORG,note,Rebellion Research,ORG,"In 2010, an article in The Wall Street Journal noted the use of machine learning by Rebellion Research to predict the 2008 financial crisis.[107",https://en.wikipedia.org/wiki/Machine_learning,the wall street journal,rebellion research,,http://www.wikidata.org/entity/Q24884471,,Q24884471,False,True,not_fully_aligned
Tokyo,GPE,forecast,New York City,GPE,"^ ""IDC Forecasts Smart Cities Spending to Reach $158 Billion in 2022, with Singapore, Tokyo, and New York City Among Top Spenders"".",https://en.wikipedia.org/wiki/Smart_city,tokyo,new york city,,http://www.wikidata.org/entity/Q60,,Q60,False,True,not_fully_aligned
Tomasz Imieliński,PERSON,introduce,Arun Swami,PERSON,"Based on the concept of strong rules, Rakesh Agrawal, Tomasz Imieliński and Arun Swami introduced association rules for discovering regularities between products in large-scale transaction data recorded by point-of-sale (POS) systems in supermarkets.[78]",https://en.wikipedia.org/wiki/Machine_learning,tomasz imieliński,arun swami,,http://www.wikidata.org/entity/Q51140510,,Q51140510,False,True,not_fully_aligned
Toronto,GPE,showcase,Singapore,GPE,"Notable projects like Sidewalk Labs in Toronto and Singapore’s Smart Nation Initiative showcase AI’s role in creating resilient, smart cities that efficiently manage resources and adapt to future challenges like climate change.",https://parametric-architecture.com/ai-in-architecture/,toronto,singapore,,http://www.wikidata.org/entity/Q334,,Q334,False,True,not_fully_aligned
Toronto,GPE,showcase,Smart Nation Initiative,ORG,"Notable projects like Sidewalk Labs in Toronto and Singapore’s Smart Nation Initiative showcase AI’s role in creating resilient, smart cities that efficiently manage resources and adapt to future challenges like climate change.",https://parametric-architecture.com/ai-in-architecture/,toronto,smart nation initiative,,,,,False,False,not_fully_aligned
UAE,GPE,set,Quality and Conformity Commission,ORG,"In 2016, the UAE's Quality and Conformity Commission set up a BIM steering group to investigate statewide adoption of BIM.[75]
Europe",https://en.wikipedia.org/wiki/Building_information_modeling,uae,quality and conformity commission,,,,,False,False,not_fully_aligned
UK,GPE,adopt,US,GPE,"Unlike some countries such as the UK, the US has not adopted a set of national BIM guidelines, allowing different systems to remain in competition.[121]",https://en.wikipedia.org/wiki/Building_information_modeling,uk,us,,,,,False,False,not_fully_aligned
UK,GPE,call,Paul Morrell,PERSON,"BIM has also been a subject of events by the Swiss Society for Engineers and Architects, SIA.[100]
United Kingdom
[edit]In May 2011 UK Government Chief Construction Adviser Paul Morrell called for BIM adoption on",https://en.wikipedia.org/wiki/Building_information_modeling,uk,paul morrell,,http://www.wikidata.org/entity/Q16732880,,Q16732880,False,True,not_fully_aligned
UK,GPE,describe,2011,DATE,"Superseding the BIM levels approach, the framework describes an overarching approach to implementing BIM in the UK, giving free guidance on integrating the international ISO 19650 series of standards into UK processes and practice.[112]
National Building Specification (NBS) has published research into BIM adoption in the UK since 2011, and in 2020 published its 10th annual BIM report.[113]",https://en.wikipedia.org/wiki/Building_information_modeling,uk,2011,,,,,False,False,not_fully_aligned
UK,GPE,develop,Steel Construction Institute,ORG,"It was developed by the University of Leeds and the UK's Steel Construction Institute in the late 1990s, with inputs from Georgia Tech, and was approved by the American Institute of Steel Construction as its data exchange format for structural steel in 2000.[23]",https://en.wikipedia.org/wiki/Building_information_modeling,uk,steel construction institute,,http://www.wikidata.org/entity/Q30252808,,Q30252808,False,True,not_fully_aligned
UK,GPE,develop,US,GPE,"In 2021, the National Institute of Building Sciences (NIBS) looked at applying UK BIM experiences to developing shared US BIM standards and processes.",https://en.wikipedia.org/wiki/Building_information_modeling,uk,us,,,,,False,False,not_fully_aligned
UK,GPE,develop,the late 1990s,DATE,"It was developed by the University of Leeds and the UK's Steel Construction Institute in the late 1990s, with inputs from Georgia Tech, and was approved by the American Institute of Steel Construction as its data exchange format for structural steel in 2000.[23]",https://en.wikipedia.org/wiki/Building_information_modeling,uk,the late 1990s,,,,,False,False,not_fully_aligned
UK,GPE,find,Commission for Racial Equality,ORG,"For example, in 1988, the UK's Commission for Racial Equality found that St. George's Medical School had been using a computer program trained from data of previous admissions staff and this program had denied nearly 60 candidates who were found to either be women or have non-European-sounding names.[148]",https://en.wikipedia.org/wiki/Machine_learning,uk,commission for racial equality,,http://www.wikidata.org/entity/Q5152654,,Q5152654,False,True,not_fully_aligned
